      0.00631739     -0.06129460     -0.21168000
      0.00631739      0.06129460     -0.21168000
      0.01063871     -0.06180415     -0.21168000
      0.01063871      0.06180415     -0.21168000
      0.01508867     -0.06253935     -0.21168000
      0.01419696     -0.05476241     -0.21168000
      0.01419696      0.05476241     -0.21168000
      0.01508867      0.06253935     -0.21168000
      0.01860929     -0.05582386     -0.21168000
      0.01860929      0.05582386     -0.21168000
      0.02326579     -0.05705929     -0.21168000
      0.02326579      0.05705929     -0.21168000
      0.02812427     -0.05845428     -0.21168000
      0.02662667     -0.05120523     -0.21168000
      0.02662667      0.05120523     -0.21168000
      0.02812427      0.05845428     -0.21168000
      0.03167956     -0.05285214     -0.21168000
      0.03167956      0.05285214     -0.21168000
      0.03709743     -0.05450380     -0.21168000
      0.03531029     -0.04777153     -0.21168000
      0.03531029      0.04777153     -0.21168000
      0.03709743      0.05450380     -0.21168000
      0.04097209     -0.04959958     -0.21168000
      0.03910838     -0.04320915     -0.21168000
      0.03910838      0.04320915     -0.21168000
      0.04097209      0.04959958     -0.21168000
      0.04513623     -0.04508129     -0.21168000
      0.04320915     -0.03910838     -0.21168000
      0.04320915      0.03910838     -0.21168000
      0.04508129      0.04513623     -0.21168000
      0.04959958     -0.04097209     -0.21168000
      0.04777153     -0.03531029     -0.21168000
      0.04777153      0.03531029     -0.21168000
      0.04959958      0.04097209     -0.21168000
      0.05450380     -0.03709743     -0.21168000
      0.05285214     -0.03167956     -0.21168000
      0.05120523     -0.02662667     -0.21168000
      0.05120523      0.02662667     -0.21168000
      0.05285214      0.03167956     -0.21168000
      0.05450380      0.03709743     -0.21168000
      0.05845428     -0.02812427     -0.21168000
      0.05705929     -0.02326579     -0.21168000
      0.05582386     -0.01860929     -0.21168000
      0.05476241     -0.01419696     -0.21168000
      0.05476241      0.01419696     -0.21168000
      0.05582386      0.01860929     -0.21168000
      0.05705929      0.02326579     -0.21168000
      0.05845428      0.02812427     -0.21168000
      0.06253935     -0.01508867     -0.21168000
      0.06180415     -0.01063871     -0.21168000
      0.06129460     -0.00631739     -0.21168000
      0.06103397     -0.00208226     -0.21168000
      0.06103397      0.00208226     -0.21168000
      0.06129460      0.00631739     -0.21168000
      0.06180415      0.01063871     -0.21168000
      0.06253935      0.01508867     -0.21168000
     -0.06253935     -0.01508867     -0.22032000
     -0.06180415     -0.01063871     -0.22032000
     -0.06129460     -0.00631739     -0.22032000
     -0.06103397     -0.00208226     -0.22032000
     -0.06103397      0.00208226     -0.22032000
     -0.06129460      0.00631739     -0.22032000
     -0.06180415      0.01063871     -0.22032000
     -0.06253935      0.01508867     -0.22032000
     -0.05845428     -0.02812427     -0.22032000
     -0.05705929     -0.02326579     -0.22032000
     -0.05582386     -0.01860929     -0.22032000
     -0.05476241     -0.01419696     -0.22032000
     -0.05476241      0.01419696     -0.22032000
     -0.05582386      0.01860929     -0.22032000
     -0.05705929      0.02326579     -0.22032000
     -0.05845428      0.02812427     -0.22032000
     -0.05450380     -0.03709743     -0.22032000
     -0.05285214     -0.03167956     -0.22032000
     -0.05120523     -0.02662667     -0.22032000
     -0.05120523      0.02662667     -0.22032000
     -0.05285214      0.03167956     -0.22032000
     -0.05450380      0.03709743     -0.22032000
     -0.04959958     -0.04097209     -0.22032000
     -0.04777153     -0.03531029     -0.22032000
     -0.04777153      0.03531029     -0.22032000
     -0.04959958      0.04097209     -0.22032000
     -0.04513623     -0.04508129     -0.22032000
     -0.04320915     -0.03910838     -0.22032000
     -0.04320915      0.03910838     -0.22032000
     -0.04508129      0.04513623     -0.22032000
     -0.04097209     -0.04959958     -0.22032000
     -0.03910838     -0.04320915     -0.22032000
     -0.03910838      0.04320915     -0.22032000
     -0.04097209      0.04959958     -0.22032000
     -0.03709743     -0.05450380     -0.22032000
     -0.03531029     -0.04777153     -0.22032000
     -0.03531029      0.04777153     -0.22032000
     -0.03709743      0.05450380     -0.22032000
     -0.03167956     -0.05285214     -0.22032000
     -0.03167956      0.05285214     -0.22032000
     -0.02812427     -0.05845428     -0.22032000
     -0.02662667     -0.05120523     -0.22032000
     -0.02662667      0.05120523     -0.22032000
     -0.02812427      0.05845428     -0.22032000
     -0.02326579     -0.05705929     -0.22032000
     -0.02326579      0.05705929     -0.22032000
     -0.01860929     -0.05582386     -0.22032000
     -0.01860929      0.05582386     -0.22032000
     -0.01508867     -0.06253935     -0.22032000
     -0.01419696     -0.05476241     -0.22032000
     -0.01419696      0.05476241     -0.22032000
     -0.01508867      0.06253935     -0.22032000
     -0.01063871     -0.06180415     -0.22032000
     -0.01063871      0.06180415     -0.22032000
     -0.00631739     -0.06129460     -0.22032000
     -0.00631739      0.06129460     -0.22032000
     -0.00208226     -0.06103397     -0.22032000
     -0.00208226      0.06103397     -0.22032000
      0.00208226     -0.06103397     -0.22032000
      0.00208226      0.06103397     -0.22032000
      0.00631739     -0.06129460     -0.22032000
      0.00631739      0.06129460     -0.22032000
      0.01063871     -0.06180415     -0.22032000
      0.01063871      0.06180415     -0.22032000
      0.01508867     -0.06253935     -0.22032000
      0.01419696     -0.05476241     -0.22032000
      0.01419696      0.05476241     -0.22032000
      0.01508867      0.06253935     -0.22032000
      0.01860929     -0.05582386     -0.22032000
      0.01860929      0.05582386     -0.22032000
      0.02326579     -0.05705929     -0.22032000
      0.02326579      0.05705929     -0.22032000
      0.02812427     -0.05845428     -0.22032000
      0.02662667     -0.05120523     -0.22032000
      0.02662667      0.05120523     -0.22032000
      0.02812427      0.05845428     -0.22032000
      0.03167956     -0.05285214     -0.22032000
      0.03167956      0.05285214     -0.22032000
      0.03709743     -0.05450380     -0.22032000
      0.03531029     -0.04777153     -0.22032000
      0.03531029      0.04777153     -0.22032000
      0.03709743      0.05450380     -0.22032000
      0.04097209     -0.04959958     -0.22032000
      0.03910838     -0.04320915     -0.22032000
      0.03910838      0.04320915     -0.22032000
      0.04097209      0.04959958     -0.22032000
      0.04513623     -0.04508129     -0.22032000
      0.04320915     -0.03910838     -0.22032000
      0.04320915      0.03910838     -0.22032000
      0.04508129      0.04513623     -0.22032000
      0.04959958     -0.04097209     -0.22032000
      0.04777153     -0.03531029     -0.22032000
      0.04777153      0.03531029     -0.22032000
      0.04959958      0.04097209     -0.22032000
      0.05450380     -0.03709743     -0.22032000
      0.05285214     -0.03167956     -0.22032000
      0.05120523     -0.02662667     -0.22032000
      0.05120523      0.02662667     -0.22032000
      0.05285214      0.03167956     -0.22032000
      0.05450380      0.03709743     -0.22032000
      0.05845428     -0.02812427     -0.22032000
      0.05705929     -0.02326579     -0.22032000
      0.05582386     -0.01860929     -0.22032000
      0.05476241     -0.01419696     -0.22032000
      0.05476241      0.01419696     -0.22032000
      0.05582386      0.01860929     -0.22032000
      0.05705929      0.02326579     -0.22032000
      0.05845428      0.02812427     -0.22032000
      0.06253935     -0.01508867     -0.22032000
      0.06180415     -0.01063871     -0.22032000
      0.06129460     -0.00631739     -0.22032000
      0.06103397     -0.00208226     -0.22032000
      0.06103397      0.00208226     -0.22032000
      0.06129460      0.00631739     -0.22032000
      0.06180415      0.01063871     -0.22032000
      0.06253935      0.01508867     -0.22032000
     -0.06253935     -0.01508867     -0.22896000
     -0.06180415     -0.01063871     -0.22896000
     -0.06129460     -0.00631739     -0.22896000
     -0.06103397     -0.00208226     -0.22896000
     -0.06103397      0.00208226     -0.22896000
     -0.06129460      0.00631739     -0.22896000
     -0.06180415      0.01063871     -0.22896000
     -0.06253935      0.01508867     -0.22896000
     -0.05845428     -0.02812427     -0.22896000
     -0.05705929     -0.02326579     -0.22896000
     -0.05582386     -0.01860929     -0.22896000
     -0.05476241     -0.01419696     -0.22896000
     -0.05476241      0.01419696     -0.22896000
     -0.05582386      0.01860929     -0.22896000
     -0.05705929      0.02326579     -0.22896000
     -0.05845428      0.02812427     -0.22896000
     -0.05450380     -0.03709743     -0.22896000
     -0.05285214     -0.03167956     -0.22896000
     -0.05120523     -0.02662667     -0.22896000
     -0.05120523      0.02662667     -0.22896000
     -0.05285214      0.03167956     -0.22896000
     -0.05450380      0.03709743     -0.22896000
     -0.04959958     -0.04097209     -0.22896000
     -0.04777153     -0.03531029     -0.22896000
     -0.04777153      0.03531029     -0.22896000
     -0.04959958      0.04097209     -0.22896000
     -0.04513623     -0.04508129     -0.22896000
     -0.04320915     -0.03910838     -0.22896000
     -0.04320915      0.03910838     -0.22896000
     -0.04508129      0.04513623     -0.22896000
     -0.04097209     -0.04959958     -0.22896000
     -0.03910838     -0.04320915     -0.22896000
     -0.03910838      0.04320915     -0.22896000
     -0.04097209      0.04959958     -0.22896000
     -0.03709743     -0.05450380     -0.22896000
     -0.03531029     -0.04777153     -0.22896000
     -0.03531029      0.04777153     -0.22896000
     -0.03709743      0.05450380     -0.22896000
     -0.03167956     -0.05285214     -0.22896000
     -0.03167956      0.05285214     -0.22896000
     -0.02812427     -0.05845428     -0.22896000
     -0.02662667     -0.05120523     -0.22896000
     -0.02662667      0.05120523     -0.22896000
     -0.02812427      0.05845428     -0.22896000
     -0.02326579     -0.05705929     -0.22896000
     -0.02326579      0.05705929     -0.22896000
     -0.01860929     -0.05582386     -0.22896000
     -0.01860929      0.05582386     -0.22896000
     -0.01508867     -0.06253935     -0.22896000
     -0.01419696     -0.05476241     -0.22896000
     -0.01419696      0.05476241     -0.22896000
     -0.01508867      0.06253935     -0.22896000
     -0.01063871     -0.06180415     -0.22896000
     -0.01063871      0.06180415     -0.22896000
     -0.00631739     -0.06129460     -0.22896000
     -0.00631739      0.06129460     -0.22896000
     -0.00208226     -0.06103397     -0.22896000
     -0.00208226      0.06103397     -0.22896000
      0.00208226     -0.06103397     -0.22896000
      0.00208226      0.06103397     -0.22896000
      0.00631739     -0.06129460     -0.22896000
      0.00631739      0.06129460     -0.22896000
      0.01063871     -0.06180415     -0.22896000
      0.01063871      0.06180415     -0.22896000
      0.01508867     -0.06253935     -0.22896000
      0.01419696     -0.05476241     -0.22896000
      0.01419696      0.05476241     -0.22896000
      0.01508867      0.06253935     -0.22896000
      0.01860929     -0.05582386     -0.22896000
      0.01860929      0.05582386     -0.22896000
      0.02326579     -0.05705929     -0.22896000
      0.02326579      0.05705929     -0.22896000
      0.02812427     -0.05845428     -0.22896000
      0.02662667     -0.05120523     -0.22896000
      0.02662667      0.05120523     -0.22896000
      0.02812427      0.05845428     -0.22896000
      0.03167956     -0.05285214     -0.22896000
      0.03167956      0.05285214     -0.22896000
      0.03709743     -0.05450380     -0.22896000
      0.03531029     -0.04777153     -0.22896000
      0.03531029      0.04777153     -0.22896000
      0.03709743      0.05450380     -0.22896000
